Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
N,TH,1,0.05999999865889549,AE,0.4000000059604645,0.14000000059604645,B,0.5400000214576721,0.23000000417232513,L,0.5799999833106995,0.12999999523162842,L,0.6600000262260437
SH,UH,1,-0.07000000029802322,F,0.5799999833106995,-0.15000000596046448,Y,0.8500000238418579,0.019999999552965164,S,0.5699999928474426,0.20999999344348907,ZH,0.6899999976158142
Z,-,10,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AH,S,5,0.03999999910593033,UW,0.5099999904632568,0.10000000149011612,IY,0.5299999713897705,-0.25999999046325684,AA,0.699999988079071,-0.0,IH,0.41999998688697815
AH,Y,8,0.17000000178813934,UW,0.5099999904632568,-0.25,IY,0.5299999713897705,-0.18000000715255737,AA,0.699999988079071,0.05999999865889549,IH,0.41999998688697815
L,IH,1,0.10000000149011612,M,0.44999998807907104,-0.15000000596046448,P,0.5,0.07000000029802322,N,0.5799999833106995,-0.11999999731779099,N,0.6600000262260437
UW,AH,64,0.5099999904632568,AH,0.5099999904632568,0.03999999910593033,AE,0.3499999940395355,0.5699999928474426,AH,0.5699999928474426,0.3700000047683716,UH,0.5799999833106995
T,R,2,0.25999999046325684,UH,0.4699999988079071,0.4300000071525574,DH,0.6499999761581421,0.029999999329447746,K,0.6800000071525574,0.10000000149011612,D,0.75
OW,IY,1,-0.33000001311302185,EH,0.7099999785423279,0.009999999776482582,EH,0.6200000047683716,0.33000001311302185,AO,0.5600000023841858,0.550000011920929,AA,0.6600000262260437
UW,-,23,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AA,UH,5,-0.029999999329447746,AY,0.5,0.12999999523162842,N_JH,0.4300000071525574,0.4099999964237213,AH,0.699999988079071,0.3700000047683716,OW,0.6600000262260437
UW,Y,10,-0.18000000715255737,AH,0.5099999904632568,-0.5299999713897705,AE,0.3499999940395355,-0.15000000596046448,AH,0.5699999928474426,0.15000000596046448,UH,0.5799999833106995
P,AH,4,-0.09000000357627869,UH,0.5099999904632568,-0.05999999865889549,L,0.5,0.009999999776482582,V,0.4399999976158142,0.20999999344348907,B,0.800000011920929
AA,P,3,-0.2800000011920929,AY,0.5,-0.18000000715255737,N_JH,0.4300000071525574,-0.2199999988079071,AH,0.699999988079071,0.20000000298023224,OW,0.6600000262260437
