Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
UW,UH,177,0.47999998927116394,IY,0.5899999737739563,0.30000001192092896,OW,0.46000000834465027,0.4699999988079071,UX,0.6100000143051147,0.5600000023841858,UH,0.5600000023841858
AH,AE,22,0.1899999976158142,IY,0.699999988079071,-0.4699999988079071,IY,0.6800000071525574,0.03999999910593033,AA,0.6499999761581421,0.17000000178813934,IH,0.4000000059604645
AH,DH,57,0.27000001072883606,IY,0.699999988079071,-0.2199999988079071,IY,0.6800000071525574,-0.05999999865889549,AA,0.6499999761581421,-0.07000000029802322,IH,0.4000000059604645
W,-,36,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AH,AW,17,0.23000000417232513,IY,0.699999988079071,0.20999999344348907,IY,0.6800000071525574,-0.07000000029802322,AA,0.6499999761581421,-0.3100000023841858,IH,0.4000000059604645
AO,AH,374,-0.5099999904632568,CH,0.46000000834465027,0.28999999165534973,AA,0.5199999809265137,-0.0,OW,0.5199999809265137,-0.1599999964237213,EH,0.49000000953674316
AE,EH,56,0.25,TH,0.36000001430511475,0.07000000029802322,K_HH,0.3199999928474426,-0.10000000149011612,HH,0.5400000214576721,0.38999998569488525,EH,0.38999998569488525
Z,-,19,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
Y,S,3,0.23000000417232513,D,0.5099999904632568,0.5299999713897705,SH,0.7799999713897705,0.05999999865889549,B_HH,0.5299999713897705,-0.05999999865889549,ZH,0.6299999952316284
OW,AW,52,0.3799999952316284,EH,0.75,0.23000000417232513,EH,0.5199999809265137,-0.10999999940395355,UH,0.550000011920929,0.10999999940395355,IY,0.75
T,TH,52,0.05000000074505806,B,0.4300000071525574,0.36000001430511475,HH,0.5799999833106995,0.6299999952316284,K,0.7599999904632568,0.550000011920929,D,0.8100000023841858
HH,IY,2,-0.07999999821186066,F,0.8399999737739563,-0.12999999523162842,B_HH,0.8700000047683716,-0.019999999552965164,AE,0.5400000214576721,0.3799999952316284,K,0.7099999785423279
AH,CH,32,-0.05999999865889549,IY,0.699999988079071,-0.25999999046325684,IY,0.6800000071525574,0.20999999344348907,AA,0.6499999761581421,-0.18000000715255737,IH,0.4000000059604645
T,ER,15,0.0,B,0.4300000071525574,0.0,HH,0.5799999833106995,0.0,K,0.7599999904632568,0.05999999865889549,D,0.8100000023841858
-,AH,64,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
EH,IY,33,0.1899999976158142,OW,0.75,0.18000000715255737,AW,0.8199999928474426,0.11999999731779099,N,0.5600000023841858,0.17000000178813934,AO,0.49000000953674316
